hrmin,time,s1,s2,s3,s6,s8
1130,12612,1040.28,233.981,967.689,552.339,1003.55
1130,12613,1039.33,236.435,969.638,551.975,1001.98
1130,12614,1038.39,236.435,968.469,552.339,1005.11
1130,12615,1037.45,238.071,967.689,550.884,1005.5
1130,12616,1035.56,251.979,968.079,551.612,1005.5
1130,12617,1036.5,284.704,967.689,550.884,1005.89
1130,12618,1037.45,346.881,965.351,550.157,1007.46
1130,12619,1036.5,426.647,964.961,550.521,1008.24
1130,12620,1036.5,485.96,964.961,549.43,1009.03
1130,12621,1035.56,511.731,966.13,549.43,1009.03
1130,12622,1036.03,541.592,963.792,549.794,1013.73
1130,12623,1034.15,574.726,965.74,550.884,1004.33
1130,12624,1033.2,586.588,966.52,551.248,1003.54
1130,12625,1030.84,590.679,966.52,549.794,1012.94
1130,12626,1031.79,580.862,966.91,551.248,1012.55
1130,12627,1031.32,556.318,967.299,551.248,1013.73
1130,12628,1029.9,538.32,968.079,551.248,1014.12
1130,12629,1029.89,535.865,970.027,551.975,1012.94
1130,12630,1030.84,547.319,970.417,552.703,1013.34
1130,12631,1030.37,560.409,970.027,551.975,1012.94
1130,12632,1032.72,564.499,969.638,553.066,1010.59
1130,12633,1032.25,557.954,971.197,553.066,1010.59
1130,12634,1030.84,557.954,968.079,551.248,1012.94
1130,12635,1030.84,573.089,970.807,553.066,1010.98
1130,12636,1028.95,573.908,971.976,553.066,1011.77
1130,12637,1029.89,570.635,970.807,553.066,1007.46
1130,12638,1026.12,576.362,972.366,553.43,1009.03
1130,12639,1026.12,587.407,971.586,553.066,1005.5
1130,12640,1024.71,590.27,971.586,553.066,1004.72
1130,12641,1025.65,590.679,970.807,553.066,1004.72
1130,12642,1024.24,590.679,971.586,553.066,1002.37
1130,12643,1022.82,589.861,970.807,552.703,1004.72
1130,12644,1025.18,589.452,970.027,553.43,1002.76
1130,12645,1031.31,588.634,972.366,553.43,1001.19
1130,12646,1033.19,588.225,970.027,553.43,1000.02
1130,12647,1019.52,587.815,970.027,552.339,997.667
1130,12648,951.143,587.407,969.638,552.339,997.275
1130,12649,939.354,586.588,969.248,551.975,996.884
1130,12650,885.596,586.588,970.417,551.975,996.1
1130,12651,738.468,584.952,968.469,551.612,995.317
1130,12652,643.684,584.952,968.858,551.612,992.575
1130,12653,584.267,582.907,970.027,551.248,989.833
1130,12654,625.764,581.68,968.469,551.248,988.266
1130,12655,784.21,581.68,967.689,551.248,984.349
1130,12656,871.92,579.225,968.079,551.975,985.132
1130,12657,895.027,577.998,968.079,550.521,981.607
1130,12658,923.321,574.317,967.689,550.884,966.722
1130,12659,901.157,566.545,967.299,550.521,951.838
1131,12660,823.349,560,968.858,550.884,947.529
1131,12661,877.108,560.818,970.027,551.248,894.649
1131,12662,809.674,566.954,970.027,551.975,848.037
1131,12663,777.608,575.544,967.689,551.612,889.949
1131,12664,903.043,575.953,967.689,551.612,946.354
1131,12665,969.534,575.544,968.469,550.884,965.939
1131,12666,974.25,575.135,969.248,551.612,979.257
1131,12667,910.117,575.953,968.079,551.248,977.69
1131,12668,823.821,574.726,968.469,551.612,978.865
1131,12669,796.47,575.135,967.689,550.884,978.474
1131,12670,883.709,572.68,968.469,551.248,978.082
1131,12671,965.29,572.68,968.469,551.248,977.69
1131,12672,986.51,573.089,966.91,550.521,973.773
1131,12673,997.828,571.862,967.299,550.884,971.423
1131,12674,1008.67,571.862,966.52,550.157,972.206
1131,12675,1013.39,572.68,965.74,549.794,974.556
1131,12676,1011.97,571.453,966.13,550.157,973.773
1131,12677,1011.03,573.089,965.74,549.794,976.123
1131,12678,1009.15,571.453,965.74,550.157,974.556
1131,12679,1006.32,572.271,964.571,549.43,971.423
1131,12680,1007.73,572.271,965.74,550.521,972.598
1131,12681,1007.26,571.453,967.299,550.521,970.239
1131,12682,1006.79,571.453,966.91,550.157,970.239
1131,12683,1004.9,570.635,966.52,550.157,968.281
1131,12684,1005.37,570.635,966.91,550.884,965.539
1131,12685,1003.96,569.817,966.13,550.157,968.281
1131,12686,1002.07,570.226,965.74,549.794,967.497
1131,12687,1003.01,570.226,964.571,550.157,965.539
1131,12688,1005.37,569.408,965.351,549.794,967.497
1131,12689,1003.01,568.999,964.182,549.43,966.322
1131,12690,1002.07,568.181,965.351,549.43,961.23
1131,12691,1002.54,568.999,964.182,549.43,961.622
1131,12692,1002.54,568.999,963.402,549.066,961.622
1131,12693,1002.54,568.999,964.182,548.703,960.447
1131,12694,1002.54,568.181,963.792,549.43,960.055
1131,12695,1002.54,568.181,963.792,549.794,962.405
1131,12696,1002.54,568.59,963.402,549.066,960.447
1131,12697,1003.48,567.772,963.012,549.43,962.405
1131,12698,1001.59,567.772,964.182,549.43,963.189
1131,12699,1001.59,567.772,963.792,549.43,960.447
1131,12700,1002.06,566.954,964.182,549.794,963.581
1131,12701,1003.01,566.135,964.182,549.43,960.447
1131,12702,1001.12,565.726,964.182,550.157,958.88
1131,12703,1002.54,564.09,964.182,550.157,961.23
1131,12704,1003.48,564.09,963.792,549.794,958.488
1131,12705,1002.54,563.681,963.402,549.794,960.447
1131,12706,1002.54,564.499,963.792,550.157,957.313
1131,12707,1003.48,564.499,964.571,550.157,961.23
1131,12708,1003.95,564.499,964.571,550.157,959.272
1131,12709,1003.95,564.499,963.792,549.43,960.447
1131,12710,1003.01,564.908,964.182,550.157,958.88
1131,12711,1006.31,565.317,962.233,548.703,959.664
1131,12712,1004.42,564.908,963.402,549.43,957.313
1131,12713,1005.84,564.499,963.012,549.43,959.664
1131,12714,1008.19,564.499,961.454,548.703,959.664
1131,12715,1007.25,565.317,961.064,549.066,959.272
1131,12716,1006.31,565.726,960.674,548.703,960.447
1131,12717,1010.55,566.135,959.115,547.975,960.839
1131,12718,1007.72,566.135,959.115,547.975,961.23
1131,12719,1008.67,567.363,959.895,548.339,959.272
1132,12720,1010.08,566.954,957.946,548.703,959.272
1132,12721,1009.14,566.954,959.895,547.975,959.272
1132,12722,1011.97,566.954,960.674,548.703,960.055
1132,12723,1009.61,566.545,959.505,548.339,959.664
1132,12724,1009.61,567.772,959.505,549.066,960.447
1132,12725,1010.55,568.59,960.284,548.703,960.055
1132,12726,1010.08,567.363,959.895,549.066,954.571
1132,12727,1010.08,567.772,958.725,548.339,958.488
1132,12728,1010.55,566.954,959.895,549.066,960.839
1132,12729,1010.55,568.181,960.284,549.43,959.664
1132,12730,1012.44,568.181,963.012,550.157,959.272
1132,12731,1011.97,568.999,962.233,550.521,958.488
1132,12732,1011.97,568.59,963.012,550.157,953.788
1132,12733,1010.55,569.408,962.233,550.157,956.138
1132,12734,1011.97,569.408,963.792,551.248,955.355
1132,12735,1012.44,567.772,962.623,550.884,959.664
1132,12736,1013.38,568.59,963.402,551.248,956.53
1132,12737,1010.08,568.59,963.792,551.248,955.747
1132,12738,1013.38,570.226,963.792,551.248,956.138
1132,12739,1011.97,570.226,963.012,551.248,954.18
1132,12740,1014.8,571.453,963.792,551.975,953.396
1132,12741,1012.91,571.453,961.843,551.248,955.355
1132,12742,1013.85,571.044,963.792,551.248,958.88
1132,12743,1015.27,571.453,962.623,551.612,955.747
1132,12744,1015.74,571.862,962.233,551.612,955.355
1132,12745,1018.1,572.68,962.233,550.884,955.355
1132,12746,1015.74,572.271,959.115,549.794,951.438
1132,12747,1016.68,574.317,959.505,549.794,954.18
1132,12748,1016.68,574.317,957.167,549.43,956.138
1132,12749,1012.44,573.908,957.946,549.066,954.955
1132,12750,1014.32,573.908,957.556,548.703,955.347
1132,12751,1012.91,573.908,955.997,548.703,956.914
1132,12752,1011.97,573.908,955.608,548.339,955.739
1132,12753,1013.38,573.089,955.218,549.066,954.955
1132,12754,1014.32,573.498,955.997,548.703,954.564
1132,12755,1013.38,572.271,955.608,549.066,951.038
1132,12756,1012.44,572.68,956.777,549.43,958.089
1132,12757,1013.85,573.089,957.167,550.157,953.78
1132,12758,1012.44,572.68,957.556,549.794,952.214
1132,12759,1013.85,572.68,955.997,549.43,953.389
1132,12760,1011.97,574.317,957.167,550.157,954.955
1132,12761,1012.44,572.68,956.387,549.43,957.306
1132,12762,1012.91,572.68,956.777,550.521,952.605
1132,12763,1012.44,574.726,957.946,549.794,957.306
1132,12764,1013.38,574.317,957.167,550.521,957.697
1132,12765,1012.9,574.726,957.556,550.521,956.914
1132,12766,1013.37,575.135,959.115,551.612,957.306
1132,12767,1012.43,575.544,959.505,551.248,958.481
1132,12768,1011.96,575.135,958.336,551.248,958.481
1132,12769,1011.49,574.317,958.336,550.521,956.131
1132,12770,1011.49,574.317,955.218,549.794,958.481
1132,12771,1012.9,575.544,950.541,547.612,957.697
1132,12772,1012.43,575.953,929.886,536.34,960.439
1132,12773,1013.85,575.544,877.273,510.159,955.347
1132,12774,1012.9,575.544,829.336,485.796,958.481
1132,12775,1012.9,575.953,823.101,482.524,961.614
1132,12776,1012.9,577.18,828.947,484.706,960.439
1132,12777,1015.26,576.771,840.639,490.887,960.439
1132,12778,1016.2,576.771,867.919,503.977,959.656
1132,12779,1016.2,576.771,884.678,511.613,960.439
1133,12780,1018.09,575.544,892.862,517.068,958.481
1133,12781,1019.03,576.771,922.871,532.34,960.439
1133,12782,1019.98,577.18,920.532,530.885,958.481
1133,12783,1020.92,576.771,893.641,516.704,959.264
1133,12784,1023.75,577.998,831.675,486.16,958.089
1133,12785,1026.58,577.589,784.908,463.252,956.131
1133,12786,1029.88,577.18,836.741,488.342,960.048
1133,12787,1032.71,576.771,916.245,528.34,960.048
1133,12788,1034.59,578.816,945.085,543.612,960.048
1133,12789,1038.84,578.816,951.71,547.612,955.347
1133,12790,1042.61,579.225,957.167,551.612,958.089
1133,12791,1045.91,579.225,960.674,552.703,954.564
1133,12792,1047.33,578.816,961.064,554.521,957.697
1133,12793,1026.58,578.407,963.402,555.248,956.522
1133,12794,945.469,578.816,963.402,555.248,956.522
1133,12795,832.768,579.225,956.387,551.248,956.522
1133,12796,737.985,579.634,951.321,549.43,956.131
1133,12797,695.073,580.452,950.931,550.884,954.172
1133,12798,673.853,579.634,955.218,552.339,955.347
1133,12799,684.228,580.043,959.895,554.157,954.564
1133,12800,721.48,580.861,963.402,555.975,956.131
1133,12801,792.685,580.861,964.571,556.702,954.564
1133,12802,868.134,580.861,965.351,556.339,953.78
1133,12803,917.648,577.589,963.012,557.066,955.347
1133,12804,970.462,572.68,963.792,557.43,955.347
1133,12805,1015.26,575.135,964.961,557.793,956.131
1133,12806,1015.73,578.816,966.13,557.793,954.955
1133,12807,994.04,582.498,964.182,557.43,952.997
1133,12808,1006.3,582.498,964.182,558.157,955.739
1133,12809,1018.56,582.907,964.571,558.52,955.347
1133,12810,1027.52,585.361,965.351,558.52,956.914
1133,12811,1036.95,586.179,966.13,559.248,958.089
1133,12812,1044.97,588.634,964.571,558.884,956.522
1133,12813,1050.63,588.634,965.74,558.884,958.089
1133,12814,1050.15,589.452,963.792,558.52,957.306
1133,12815,1045.91,590.679,962.623,558.884,958.481
1133,12816,1043.55,594.36,963.402,559.248,959.264
1133,12817,1048.74,595.588,963.792,558.884,958.075
1133,12818,1048.74,598.86,963.402,559.611,960.817
1133,12819,1045.91,600.905,959.895,557.793,960.426
1133,12820,1042.14,602.542,960.674,556.702,959.642
1133,12821,1043.08,604.587,960.674,556.702,960.426
1133,12822,1044.5,605.405,962.623,557.43,959.25
1133,12823,1040.72,609.086,961.843,558.157,961.601
1133,12824,1030.35,607.041,958.336,557.43,961.209
1133,12825,1007.71,570.226,961.454,557.793,963.951
1133,12826,1003.94,502.732,961.843,558.884,965.517
1133,12827,992.154,471.234,963.402,559.248,968.651
1133,12828,980.365,444.645,962.233,559.248,967.476
1133,12829,936.51,446.282,962.233,558.884,971.001
1133,12830,881.338,458.553,961.454,559.611,974.526
1133,12831,903.973,442.6,961.843,558.157,974.526
1133,12832,981.779,452.417,960.674,558.52,972.96
1133,12833,1037.42,418.057,959.895,557.43,975.31
1133,12834,1044.5,355.471,956.777,557.793,978.052
1133,12835,1041.19,321.519,959.895,557.43,979.618
1133,12836,1041.19,308.02,959.895,557.793,983.143
1133,12837,1042.61,322.746,959.895,558.884,984.319
1133,12838,1041.19,366.106,961.843,559.975,987.844
1133,12839,1040.25,343.199,962.233,559.975,994.111
1134,12840,1043.55,318.656,962.233,560.702,997.636
1134,12841,1045.44,292.476,962.623,560.339,1001.94
1134,12842,1048.74,265.069,966.52,561.429,1009.39
1134,12843,1042.14,240.117,963.012,561.066,995.678
1134,12844,1035.06,219.664,964.182,561.066,904.805
1134,12845,1037.89,205.756,964.182,560.702,838.218
1134,12846,1044.97,202.892,964.182,561.793,698.384
1134,12847,1025.63,208.619,963.792,560.702,596.545
1134,12848,963.86,241.753,964.571,562.157,563.643
1134,12849,893.126,290.84,964.571,562.157,628.272
1134,12850,809.189,353.426,964.182,562.157,784.165
1134,12851,685.17,467.962,963.402,561.793,787.298
1134,12852,547.476,581.68,964.961,562.157,721.886
1134,12853,534.744,608.677,963.012,561.793,699.168
1134,12854,607.835,609.496,963.792,561.793,688.2
1134,12855,644.145,609.905,963.012,562.157,683.108
1134,12856,639.901,609.496,964.182,562.52,667.833
1134,12857,673.381,611.541,964.182,562.884,806.099
1134,12858,743.172,614.813,964.961,563.611,925.957
1134,12859,787.026,615.222,964.961,563.611,967.084
1134,12860,828.995,613.995,966.13,563.975,987.452
1134,12861,884.638,612.359,964.961,563.611,1001.16
1134,12862,910.574,611.541,965.74,563.611,992.544
1134,12863,960.559,612.359,963.012,563.975,971.785
1134,12864,1010.07,611.541,966.13,563.611,983.927
1134,12865,1029.88,611.541,965.351,564.338,998.811
1134,12866,1036.95,611.132,965.74,563.975,995.286
1134,12867,1040.25,609.905,964.182,563.975,983.143
1134,12868,1042.14,608.268,964.961,563.975,985.102
1134,12869,1039.31,607.041,964.182,563.975,985.494
1134,12870,1038.37,607.45,964.571,563.975,981.577
1134,12871,1038.37,607.45,963.402,563.975,975.31
1134,12872,1035.54,606.223,963.402,564.338,976.876
1134,12873,1033.65,606.632,964.182,564.338,983.535
1134,12874,1030.35,604.996,964.182,563.248,990.977
1134,12875,1028.93,600.905,963.402,564.702,994.111
1134,12876,1027.05,601.723,966.13,563.975,986.277
1134,12877,1024.22,595.588,963.012,563.975,954.158
1134,12878,1021.39,587.815,962.623,563.975,924.39
1134,12879,1021.39,593.542,962.233,564.338,920.473
1134,12880,1018.09,601.723,963.402,563.611,939.666
1134,12881,1019.03,602.951,962.233,563.248,969.434
1134,12882,1018.56,596.406,962.233,563.975,983.927
1134,12883,1018.09,589.452,962.623,563.975,964.342
1134,12884,1014.79,591.497,961.454,563.611,916.556
1134,12885,1013.37,599.269,963.402,563.975,844.873
1134,12886,1014.79,604.587,961.843,563.975,811.971
1134,12887,1011.49,607.041,961.454,563.248,836.648
1134,12888,1007.24,607.45,962.233,563.611,867.983
1134,12889,1007.71,606.223,960.284,563.975,916.944
1134,12890,1013.37,607.45,961.064,563.611,971.389
1134,12891,1015.26,607.859,961.843,562.884,992.932
1134,12892,1013.84,607.041,960.674,563.611,999.59
1134,12893,1016.2,607.041,961.454,564.702,997.24
1134,12894,1014.79,608.268,961.843,563.975,980.789
1134,12895,1012.9,609.905,963.012,564.338,940.837
1134,12896,1014.32,611.541,961.843,563.248,868.766
1134,12897,1012.43,611.541,961.454,564.338,773.977
1134,12898,1013.84,609.496,961.064,563.611,717.183
1134,12899,1014.79,600.496,961.454,564.338,746.951
1135,12900,1012.9,556.318,961.064,563.975,822.547
1135,12901,1012.9,501.913,959.505,563.975,878.558
1135,12902,1014.78,485.551,961.454,563.975,872.683
1135,12903,1010.54,491.278,959.115,563.248,865.241
1135,12904,1011.01,502.322,959.505,563.611,855.84
1135,12905,1012.43,510.504,960.284,563.611,899.318
1135,12906,1012.43,510.095,960.284,563.611,945.145
1135,12907,1011.96,487.596,959.115,563.975,985.098
1135,12908,1010.54,463.871,959.505,563.248,998.415
1135,12909,1009.6,461.417,959.895,563.611,1005.86
1135,12910,1009.13,472.052,959.895,563.975,1003.9
1135,12911,1008.65,483.097,959.895,563.611,999.982
1135,12912,1007.71,498.641,961.064,563.975,999.982
1135,12913,1006.77,476.552,959.115,563.611,998.807
1135,12914,1008.18,444.236,959.115,563.248,1001.16
1135,12915,1006.77,451.599,957.946,563.248,999.982
1135,12916,1007.24,474.916,959.505,563.975,998.807
1135,12917,1004.88,493.323,959.505,563.975,991.757
1135,12918,1004.41,502.732,959.895,563.975,977.264
1135,12919,1006.3,516.23,960.284,563.975,902.06
1135,12920,1005.35,524.412,960.284,563.975,851.532
1135,12921,1007.24,525.23,959.895,564.338,821.372
1135,12922,1003.94,514.185,960.674,563.975,796.695
1135,12923,1003.94,515.003,959.895,564.338,857.407
1135,12924,1003.47,531.775,958.336,563.248,925.561
1135,12925,1002.05,564.908,958.336,563.248,957.288
1135,12926,1003.47,584.952,958.725,563.611,988.231
1135,12927,1001.58,593.542,958.725,563.611,989.406
1135,12928,994.508,595.178,958.725,563.611,987.056
1135,12929,978.947,597.633,957.946,563.248,985.49
1135,12930,953.482,597.633,958.725,563.975,982.748
1135,12931,882.749,597.224,957.946,563.611,983.139
1135,12932,826.634,598.86,959.115,563.611,981.573
1135,12933,782.308,596.406,957.167,563.611,981.181
1135,12934,793.154,595.997,957.946,563.611,980.789
1135,12935,869.546,595.997,958.725,563.248,981.181
1135,12936,912.929,595.588,957.946,563.248,979.222
1135,12937,952.068,594.77,958.336,563.611,978.047
1135,12938,990.735,594.77,958.725,563.611,978.047
1135,12939,999.695,593.951,955.997,562.884,976.089
1135,12940,999.695,593.133,957.167,563.248,975.306
1135,12941,997.337,593.133,957.556,562.884,974.131
1135,12942,998.752,593.542,957.556,562.884,976.872
1135,12943,994.036,592.724,958.336,562.52,975.697
1135,12944,996.865,592.315,955.997,563.248,979.614
1135,12945,995.922,591.906,957.946,562.884,972.956
1135,12946,997.809,592.315,956.777,563.248,976.481
1135,12947,996.865,591.497,956.777,562.884,974.522
1135,12948,994.508,591.088,956.387,562.884,972.956
1135,12949,992.15,591.088,956.777,563.248,972.956
1135,12950,992.15,589.861,957.167,563.248,971.781
1135,12951,991.678,589.452,956.777,562.884,971.389
1135,12952,993.565,589.043,957.946,562.884,970.214
1135,12953,994.508,588.225,957.167,562.884,970.21
1135,12954,993.565,587.815,956.387,562.52,969.818
1135,12955,992.15,587.406,956.777,562.884,974.126
1135,12956,993.565,586.997,957.167,563.611,968.251
1135,12957,992.15,586.588,956.777,563.611,968.643
1135,12958,991.207,585.361,956.777,563.248,968.643
1135,12959,993.565,586.179,957.167,563.611,966.684
1136,12960,993.093,586.588,957.167,563.611,969.818
1136,12961,992.622,585.77,956.387,563.248,968.251
1136,12962,989.321,586.179,956.387,563.248,967.076
1136,12963,992.15,586.179,957.167,563.248,966.293
1136,12964,989.321,584.952,957.167,562.884,965.509
1136,12965,990.735,584.543,956.777,563.248,963.942
1136,12966,990.264,585.361,955.997,562.884,960.809
1136,12967,989.321,584.134,957.167,563.611,960.026
1136,12968,990.264,583.316,955.218,563.248,959.634
1136,12969,988.373,583.316,955.997,563.248,959.242
1136,12970,990.731,582.907,956.777,563.248,960.809
1136,12971,990.26,583.316,954.828,562.884,954.15
1136,12972,990.731,582.907,955.997,562.884,958.459
1136,12973,989.316,582.907,955.608,562.52,962.767
1136,12974,989.788,583.316,955.997,562.884,960.026
1136,12975,990.26,582.907,956.387,563.248,960.026
1136,12976,988.845,582.498,955.608,562.52,963.159
1136,12977,987.902,581.68,956.387,562.157,960.809
1136,12978,987.902,582.498,957.167,563.248,958.067
1136,12979,986.487,581.68,954.439,562.157,960.026
1136,12980,986.959,581.68,954.439,561.429,959.634
1136,12981,986.487,581.68,953.659,561.429,959.242
1136,12982,986.487,582.089,954.439,561.066,959.242
1136,12983,986.487,581.271,954.439,562.157,958.851
1136,12984,986.959,580.043,955.608,562.884,958.067
1136,12985,985.544,580.452,955.218,563.248,957.675
1136,12986,985.072,580.861,955.997,562.52,956.5
1136,12987,984.601,580.861,954.828,562.52,956.109
1136,12988,987.43,579.225,955.218,561.793,954.934
1136,12989,985.544,579.634,955.218,561.793,956.109
1136,12990,983.186,579.634,955.218,562.157,954.934
1136,12991,982.715,579.225,955.218,561.793,955.325
1136,12992,982.715,577.589,955.218,562.157,955.717
1136,12993,983.186,579.225,955.218,562.157,954.542
1136,12994,981.772,579.634,954.049,561.429,953.759
1136,12995,982.715,578.407,954.828,562.52,953.759
1136,12996,983.186,578.816,956.387,562.52,953.367
1136,12997,983.658,577.18,954.828,562.884,955.717
1136,12998,983.186,577.589,953.659,561.793,950.233
1136,12999,983.186,578.407,954.049,561.793,949.45
1136,13000,983.186,577.998,953.269,562.52,951.409
1136,13001,978.471,577.18,953.659,561.793,949.058
1136,13002,982.715,577.18,955.997,559.975,949.842
1136,13003,982.243,578.816,954.049,561.429,949.842
1136,13004,981.3,580.452,953.269,561.429,949.842
1136,13005,981.772,579.634,952.49,561.793,951.017
1136,13006,981.772,578.407,953.269,561.429,950.233
1136,13007,980.357,579.634,955.218,561.066,949.842
1136,13008,982.715,578.816,954.049,562.157,950.233
1136,13009,980.357,577.18,953.659,561.429,951.8
1136,13010,981.772,579.634,954.439,561.429,951.017
1136,13011,979.885,580.043,954.828,561.793,949.842
1136,13012,980.829,580.861,954.828,562.52,951.409
1136,13013,982.715,580.452,955.218,562.884,951.017
1136,13014,978.471,580.861,956.387,562.884,951.017
1136,13015,980.357,581.271,955.218,562.52,948.667
1136,13016,978.942,582.907,955.608,562.157,950.233
1136,13017,978.942,583.316,954.439,561.793,950.625
1136,13018,978.942,584.952,955.997,561.793,949.842
1136,13019,979.414,582.498,953.659,562.52,950.625
1137,13020,979.414,584.134,955.608,562.52,951.017
1137,13021,979.414,581.271,954.439,561.429,949.054
1137,13022,979.414,568.181,955.608,562.52,947.096
1137,13023,978.942,555.091,954.828,562.52,947.879
1137,13024,979.414,560.409,955.218,562.157,948.663
1137,13025,978.942,573.498,956.387,562.884,947.488
1137,13026,979.414,543.228,954.828,561.793,946.704
1137,13027,979.414,507.64,953.659,561.066,952.58
1137,13028,979.885,516.639,955.218,562.157,947.879
1137,13029,979.414,514.594,954.439,562.52,947.096
1137,13030,979.414,513.367,953.659,561.793,946.704
1137,13031,979.414,521.139,954.828,562.157,947.096
1137,13032,979.885,539.956,955.997,562.52,945.529
1137,13033,978.942,551.818,955.218,562.157,945.138
1137,13034,980.829,550.591,954.828,561.793,946.313
1137,13035,979.885,550.182,954.439,562.52,944.746
1137,13036,979.885,533.002,954.439,562.157,947.488
1137,13037,979.881,510.095,954.439,562.157,943.962
1137,13038,979.881,487.596,955.997,561.793,945.921
1137,13039,978.466,470.416,955.608,562.52,945.529
1137,13040,979.881,460.599,954.828,562.52,945.138
1137,13041,979.409,434.828,956.387,562.157,944.746
1137,13042,978.937,428.283,955.997,562.157,945.921
1137,13043,978.937,468.78,955.218,562.52,944.354
1137,13044,977.994,523.593,956.387,563.248,944.746
1137,13045,978.466,560.409,956.387,562.884,945.921
1137,13046,978.937,575.135,954.828,561.793,945.921
1137,13047,979.881,577.589,955.608,562.52,946.313
1137,13048,979.881,577.589,957.556,563.248,945.138
1137,13049,977.994,577.589,955.218,562.52,945.529
1137,13050,977.994,577.589,956.777,562.52,945.921
1137,13051,978.466,577.589,955.218,562.157,945.138
1137,13052,978.466,575.953,955.608,562.52,943.962
1137,13053,978.937,576.771,956.387,562.157,945.921
1137,13054,979.409,575.544,955.218,561.793,945.921
1137,13055,979.881,575.135,955.997,562.52,945.138
1137,13056,979.881,574.317,955.608,562.884,946.313
1137,13057,976.58,573.498,955.608,560.702,944.354
1137,13058,978.466,574.317,954.828,561.429,944.354
1137,13059,977.994,574.726,955.997,561.793,945.138
1137,13060,978.937,574.317,956.777,562.52,943.571
1137,13061,977.994,573.908,956.777,562.52,946.704
1137,13062,978.937,573.908,955.997,562.52,943.179
1137,13063,977.523,574.726,955.218,563.248,944.746
1137,13064,975.637,573.908,956.777,562.884,942.396
1137,13065,973.75,573.498,956.387,562.884,943.571
1137,13066,976.58,575.135,957.167,563.611,943.179
1137,13067,975.637,574.317,958.336,563.248,942.787
1137,13068,976.108,574.317,956.387,563.248,943.179
1137,13069,974.222,573.498,955.218,563.611,943.962
1137,13070,977.051,573.498,958.725,562.884,944.746
1137,13071,974.693,572.68,955.218,562.884,942.004
1137,13072,977.051,573.498,956.387,562.52,942.787
1137,13073,973.75,573.908,956.387,563.248,942.787
1137,13074,977.051,573.498,958.336,563.975,942.396
1137,13075,975.637,573.908,956.777,562.884,943.179
1137,13076,975.637,573.089,956.777,563.248,942.004
1137,13077,976.108,572.271,957.167,562.52,941.221
1137,13078,977.051,573.089,956.387,562.52,941.612
1137,13079,976.58,572.68,958.336,562.52,939.262
1138,13080,975.637,572.68,956.777,563.248,941.612
1138,13081,975.637,573.089,955.608,562.157,944.746
1138,13082,974.693,572.68,956.777,562.884,941.612
1138,13083,974.693,573.089,955.218,562.884,941.221
1138,13084,976.58,573.089,958.336,563.248,942.396
1138,13085,976.108,573.089,957.167,563.248,939.654
1138,13086,977.051,572.271,957.946,563.248,941.612
1138,13087,977.523,572.271,957.556,562.52,942.396
1138,13088,977.994,573.089,958.725,563.611,941.221
1138,13089,975.165,572.68,956.777,562.884,940.427
1138,13090,977.523,572.68,957.556,563.975,939.644
1138,13091,976.58,572.271,957.556,563.248,940.819
1138,13092,976.108,572.68,957.946,563.248,938.469
1138,13093,977.051,572.68,959.115,562.52,940.036
1138,13094,975.637,572.68,958.336,563.975,940.036
1138,13095,977.523,572.271,955.608,561.793,940.819
1138,13096,977.523,572.68,958.725,562.157,942.777
1138,13097,977.994,571.453,958.336,563.611,940.427
1138,13098,977.051,571.453,959.115,564.338,940.036
1138,13099,977.523,572.68,957.946,564.338,940.427
1138,13100,976.108,571.862,956.777,564.702,940.427
1138,13101,977.523,572.271,955.997,563.975,938.861
1138,13102,976.108,572.68,957.167,563.248,939.252
1138,13103,977.523,572.68,958.336,564.338,937.294
1138,13104,977.523,572.68,957.556,564.338,939.252
1138,13105,978.461,572.68,957.946,564.338,937.294
1138,13106,976.575,571.862,959.115,564.702,939.252
1138,13107,977.518,571.862,957.946,564.702,936.51
1138,13108,978.932,572.68,958.725,564.702,939.252
1138,13109,978.461,572.271,958.336,564.702,938.469
1138,13110,977.046,572.271,957.946,564.338,940.427
1138,13111,978.932,572.271,958.336,563.611,939.252
1138,13112,977.989,572.271,957.946,564.702,938.861
1138,13113,978.461,572.68,958.336,564.338,938.861
1138,13114,977.989,571.862,958.725,564.338,939.252
1138,13115,977.518,572.68,957.946,564.338,938.861
1138,13116,977.989,571.862,958.725,564.702,939.644
1138,13117,976.103,571.862,959.505,564.338,938.861
1138,13118,978.461,572.68,958.336,563.975,939.644
1138,13119,977.518,572.68,958.336,563.611,938.077
1138,13120,977.518,572.271,959.115,563.975,941.211
1138,13121,978.461,571.862,960.284,564.338,938.077
1138,13122,977.046,572.68,956.387,563.975,939.252
1138,13123,977.046,572.68,957.946,563.975,939.644
1138,13124,978.461,571.453,957.946,564.338,938.861
1138,13125,977.989,572.68,957.556,564.338,939.644
1138,13126,976.103,573.498,957.946,564.702,941.994
1138,13127,977.046,572.68,957.167,563.975,939.644
1138,13128,976.575,572.271,958.725,565.793,938.861
1138,13129,977.046,573.908,959.895,563.248,938.861
1138,13130,977.989,573.498,958.725,565.429,939.644
1138,13131,975.16,573.089,957.556,565.066,939.252
1138,13132,976.575,573.498,958.725,565.793,939.252
1138,13133,978.461,573.498,959.115,565.066,940.819
1138,13134,977.046,573.089,958.725,565.429,940.036
1138,13135,977.989,573.498,959.115,563.975,939.644
1138,13136,976.575,573.089,959.115,565.429,941.602
1138,13137,976.103,573.089,961.843,566.52,938.861
