"Time","Inverter 1 Active Power","Inverter 1 Reactive Power","Inverter 1 RMS Voltage"
8.8199999999997498,38012.53220869154,15753.956669745987,283.7525078790581
8.8200000000000003,38012.532208691628,15753.956669746052,283.75250787905821
8.8208333333330842,38012.66926386566,15754.241107797519,283.75284675108918
8.8208333333333346,38012.669263865675,15754.241107797572,283.75284675108929
8.8218333333333341,38012.592738164734,15754.418558953948,283.75323837080032
8.8228333333333335,38012.325637807313,15754.379992289103,283.75360982354982
8.8236111111108606,38012.030470746431,15754.20307004206,283.75388062709516
8.8236111111111111,38012.030470746337,15754.203070041967,283.75388062709527
8.8246111111111105,38011.647600144301,15753.742838210037,283.75425714181944
8.82561111111111,38011.335731360799,15753.053318540975,283.75465660249876
8.8263888888886406,38011.183446694151,15752.396637691969,283.75497668626974
8.8263888888888911,38011.183446694129,15752.396637691729,283.75497668626991
8.8273888888888905,38011.203225945865,15751.395198246693,283.75544651875839
8.82838888888889,38011.518858241303,15750.302278249435,283.75596422930107
8.829166666666417,38011.980298832495,15749.468692658644,283.75638553054449
8.8291666666666675,38011.980298832685,15749.468692658369,283.75638553054461
8.8299999999997496,38012.701106642373,15748.638780157917,283.75686963838297
8.8300000000000001,38012.701106642628,15748.638780157667,283.75686963838314
8.8309999999999995,38013.845952547919,15747.803135460495,283.75749550829863
8.8319444444441952,38015.101338386041,15747.271749816844,283.75809517071343
8.8319444444444457,38015.101338386397,15747.271749816713,283.7580951707136
8.8329444444444452,38016.491633665799,15747.005743913602,283.7587314826057
8.8339444444444446,38017.798221616773,15747.041242255205,283.75934315685339
8.8347222222219717,38018.652572843719,15747.254683292969,283.75977675341329
8.8347222222222221,38018.652572843974,15747.254683293044,283.75977675341341
8.8357222222222216,38019.493954436482,15747.638381084691,283.7603099664961
8.836722222222221,38019.998158091905,15748.050230163535,283.76079121229645
8.8374999999997517,38020.149530139905,15748.335766949172,283.76111816571148
8.8375000000000021,38020.149530139926,15748.335766949238,283.76111816571165
8.8385000000000016,38020.111708565433,15748.542380744382,283.76152496479307
8.839500000000001,38019.878902358119,15748.534741817894,283.76190767519842
8.8399999999997494,38019.705519990304,15748.458141154249,283.76208032827145
8.8399999999999999,38019.705519990217,15748.458141154195,283.76208032827151
8.8402777777775281,38019.602224027731,15748.390994477597,283.76217575775331
8.8402777777777786,38019.602224027636,15748.390994477528,283.76217575775343
8.841277777777778,38019.247375359555,15747.970234773129,283.76255721328681
8.8422777777777775,38018.956993382322,15747.319190910244,283.76295779785295
8.8429691797944248,38018.825300659642,15746.769109841027,283.76323663125339
8.8430555555553063,38018.814932833979,15746.695209040139,283.76327202388893
8.8430555555555568,38018.81493283395,15746.695209039921,283.76327202388904
8.8437331103778458,38018.797717186761,15746.074612573067,283.76356627741092
8.8447331103778453,38019.02113996516,15745.04562197119,283.76406260341355
8.8457331103778447,38019.561636991712,15743.98588555776,283.76460396856049
8.845833333333081,38019.631670972529,15743.884717734169,283.76465733390842
8.8458333333333332,38019.631670972711,15743.884717733914,283.76465733390853
8.8468333333333327,38020.531103060748,15742.90872568805,283.7652434444675
8.8478333333333321,38021.718710633773,15742.125014552044,283.76585801756642
8.8485248343072787,38022.639490142385,15741.763432325077,283.76627445792201
8.848611111110861,38022.757787416027,15741.7296119698,283.76632575852165
8.8486111111111132,38022.757787416376,15741.729611969706,283.76632575852176
8.8493391760455733,38023.772212605414,15741.537108543451,283.76676391393863
8.8499999999997474,38024.674511041521,15741.514572772834,283.76715092011517
8.8499999999999996,38024.674511041856,15741.514572772847,283.76715092011528
8.8509999999999991,38025.923443602056,15741.693654381092,283.76773263442897
8.8513888888886374,38026.331319029145,15741.834179681091,283.76793425834956
8.8513888888888896,38026.331319029392,15741.834179681191,283.76793425834967
8.8523888888888891,38027.18188127812,15742.257118647023,283.76844802139283
8.8533888888888885,38027.692529080625,15742.705359635616,283.76890767861613
8.8541267948136984,38027.843045825648,15743.005204709769,283.76919966177149
8.8541666666664156,38027.846224910289,15743.019778192926,283.76921434587837
8.8541666666666679,38027.846224910303,15743.019778193016,283.76921434587848
8.8549766965247798,38027.827343499084,15743.246550076585,283.7695130001012
8.8559766965247793,38027.626052241707,15743.32178123527,283.76987417186945
8.856944444444192,38027.305259215391,15743.173670011844,283.7702081577994
8.8569444444444443,38027.305259215318,15743.173670011744,283.77020815779952
8.8579444444444437,38026.94086438555,15742.771290891504,283.77056051338985
8.8589444444444432,38026.64275278963,15742.1344774921,283.77093187102759
8.859722222221972,38026.498799002889,15741.516815734512,283.77122771419261
8.8597222222222243,38026.498799002875,15741.516815734283,283.77122771419272
8.8599999999997472,38026.475000351071,15741.274342894165,283.77133559925477
8.8599999999999994,38026.475000351056,15741.274342893939,283.77133559925488
8.8609999999999989,38026.576632139295,15740.291209247565,283.77178424861592
8.8619999999999983,38026.983890329037,15739.237758998433,283.77227841899776
8.8624999999997485,38027.299963850113,15738.730445985788,283.77252757151172
8.8625000000000007,38027.299963850295,15738.730445985537,283.77252757151183
8.8632343677690049,38027.920170197198,15738.027746261521,283.77291868721949
