"time (s)","Vm2:Measured voltage","Am1:Measured current","Vm1:Measured voltage"
4.0145000000000008,-240.437577904878,-2.1159152146457605,-259.95274183691163
4.0152698232544779,-186.77699474929608,-0.67532393039035254,-223.74987432132963
4.0152777777776638,-185.95623023749141,-0.65747160625918533,-223.60950143541311
4.0152777777777775,-185.95623022784608,-0.65747160603334986,-223.60950142928766
4.0158757329494055,-133.44170279674864,0.50261875787434362,-181.1681219192601
4.0168757329494058,-31.836078449959938,2.3647712751412087,-91.495844920057152
4.0178757329494061,73.854883294723564,3.8881831355534713,11.485479670811003
4.0180555555554411,92.080817755158179,4.1066353748770226,30.51854713141406
4.0180555555555557,92.080817766443971,4.106635375007567,30.518547143923264
4.0188158527383404,163.99500331281868,4.8172417650337209,107.58830076970563
4.0198158527383407,237.73579736103619,5.1345354677212454,195.89331170031966
4.0199999999998859,247.81959263695458,5.1285977871264077,207.27051647248686
4.0200000000000005,247.81959264266658,5.1285977871239732,207.27051647717246
4.0208333333332185,278.41702057989949,4.7523639218629263,254.58148193390457
4.020833333333333,278.41702058229288,4.7523639217769853,254.58148193881175
4.0218333333333334,279.26328682821179,3.7253874217579139,275.9860656399681
4.0228333333333337,241.59627359289337,2.1761036127591149,260.49654482928446
4.0236111111109967,187.80205784887403,0.721846364658002,224.39170134221314
4.0236111111111112,187.80205783947133,0.7218463644360763,224.39170133571497
4.0243985871982373,117.27544029900481,-0.80860780086207118,167.35351362110134
4.0253985871982376,13.881621796212249,-2.6366010939324638,74.652631407807846
4.026388888888774,-90.015621214299529,-4.0699295068290784,-28.207209952032571
4.0263888888888886,-90.015621225790198,-4.0699295069654386,-28.207209964091213
4.0273888888888889,-182.38847363732117,-4.9310962399183165,-128.98791338173368
4.0283888888888892,-249.7318440173652,-5.0968712520569914,-211.74393926493386
4.0291666666665531,-277.96545613220798,-4.7531045361282711,-253.72004114362085
4.0291666666666677,-277.96545613460512,-4.7531045360481841,-253.72004114771863
4.0299999999998857,-282.088493016374,-3.9409690895032585,-275.42210892592374
4.0300000000000002,-282.08849301505222,-3.9409690893677483,-275.42210892672136
4.0310000000000006,-251.48053896260672,-2.4813240059093666,-266.30166908113517
4.0319444444443304,-189.67037081949744,-0.75225100088649044,-225.35882856314288
4.031944444444445,-189.67037081027075,-0.75225100066914696,-225.3588285565254
4.0329444444444453,-98.298142524184982,1.1888023995985133,-151.11783408463455
4.0339444444444457,6.6121093002665807,2.9649650994466863,-55.286643556826675
4.0347222222221086,87.914133092964974,4.0582633686025691,26.059607275628487
4.0347222222222232,87.914133104453683,4.0582633687391487,26.059607287784026
4.0356960492636285,178.5872166847611,4.9230457148210514,124.35607487360505
4.0366960492636288,247.33868416275899,5.1237639920380129,208.33556054220685
4.0374999999998851,277.54012836108859,4.7874649471376056,252.73607209367779
4.0374999999999996,277.54012836358129,4.7874649470587043,252.73607209790927
4.0383850844663174,281.71825327590375,3.925197540718024,275.41566696375617
4.0393850844663177,249.92940776138997,2.4494371078825954,265.30478546184298
4.0399999999998855,211.86576920837612,1.3274313725527249,242.47128921979737
4.04,211.86576919993874,1.3274313723334692,242.4712892147503
4.0402777777776633,190.88598057785381,0.79556990975557595,227.33667235177799
4.0402777777777779,190.88598056868892,0.79556990953295292,227.33667234519615
4.0412777777777782,100.38038095739849,-1.139870812796336,152.86641707089751
4.0422777777777785,-4.3687195188862207,-2.922737984983963,57.3802842838411
4.0430555555554415,-85.762250594556193,-4.0244956504346243,-23.910974955431172
4.0430555555555561,-85.762250606074446,-4.0244956505726703,-23.910974967590754
